Dataset 5,Mean,Median,StDev,25th,75th,Min,Max,T Test
Time
000000,0.732956657409668
100000,0.14110801696777345
010000,1.8605480670928956
001000,40.78996205329895
000100,2.6734455394744874
000010,0.2930388069152832
000001,0.6972465896606446
Accuracy
000000,0.9360893854748602,0.994413407821229,0.10591320318166149,0.8938547486033519,1.0,0.5642458100558659,1.0
100000,0.8576536312849163,0.9441340782122905,0.18754731621075885,0.770949720670391,1.0,0.33519553072625696,1.0
010000,0.9389944134078213,0.9553072625698324,0.07470731184648408,0.9162011173184358,0.994413407821229,0.7318435754189944,1
.0
001000,0.9582122905027933,1.0,0.07225085906667675,0.9720670391061452,1.0,0.776536312849162,1.0
000100,0.9175418994413407,0.9720670391061452,0.1142213347911568,0.8659217877094972,1.0,0.664804469273743,1.0
000010,0.9492737430167598,0.994413407821229,0.08473898493100997,0.9385474860335196,1.0,0.7430167597765364,1.0
000001,0.9456983240223464,0.9888268156424581,0.06745525708138617,0.88268156424581,1.0,0.8044692737430168,1.0
Precision
000000,0.15717943767606754,0,0.3286918902053593,0.0,0.0,0,0.9655172413793104
100000,0.1374771774677632,0,0.2838391383613229,0.0,0.0,0,0.8181818181818182
010000,0.15789604173972183,0,0.32589237072891947,0.0,0.0,0,0.9487179487179487
001000,0.17146047713902537,0,0.35166363469106005,0.0,0.0,0,0.9692307692307692
000100,0.1493932199895017,0,0.30738455887684285,0.0,0.0,0,0.8352941176470589
000010,0.1684936726758572,0,0.3455707220297608,0.0,0.0,0,0.96
000001,0.1637018611079396,0,0.33486323268084545,0.0,0.0,0,0.8666666666666667
FalseAlarm
000000,0.06202247191011237,0,0.18276769812389454,0.0,0.0,0,0.8202247191011236
100000,0.08269662921348316,0,0.2015927823009976,0.0,0.0,0,0.7078651685393258
010000,0.054831460674157305,0,0.13651107399795537,0.0,0.0,0,0.4943820224719101
001000,0.030112359550561796,0,0.07465219047963575,0.0,0.0,0,0.30337078651685395
000100,0.0651685393258427,0,0.15217012298189664,0.0,0.0,0,0.5730337078651685
000010,0.030561797752808983,0,0.07220212246352607,0.0,0.0,0,0.2696629213483146
000001,0.041797752808988765,0,0.09182830163877888,0.0,0.0,0,0.30337078651685395
Recall
000000,0.16933333333333336,0,0.3502685624540424,0.0,0.0,0,0.9444444444444444
100000,0.15511111111111112,0,0.3345576281963425,0.0,0.0,0,0.9777777777777777
010000,0.18133333333333332,0,0.37090313533653113,0.0,0.0,0,0.9666666666666667
001000,0.16399999999999998,0,0.336027384735502,0.0,0.0,0,0.8777777777777778
000100,0.17733333333333334,0,0.36360223371445327,0.0,0.0,0,0.9666666666666667
000010,0.14933333333333335,0,0.3103509231068131,0.0,0.0,0,0.9333333333333333
000001,0.18088888888888888,0,0.36999777554664437,0.0,0.0,0,0.9777777777777777
